target,sources,seed,checkpoint_step,roc_auc_ovr_macro,f1_macro,accuracy,classes,support_nodes,test_nodes,checkpoint
covid_political,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2,100,0.877367786896831,0.772781447997543,0.8120327518689925,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_covid_political_s2/checkpoints/step_100.pt
covid_political,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2,2500,0.8505956415946545,0.7106799777749848,0.7491227177948431,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_covid_political_s2/checkpoints/step_2500.pt
covid_political,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2,300,0.8872968863963033,0.8095982520730596,0.852069877434776,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_covid_political_s2/checkpoints/step_300.pt
covid_political,"ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora,pubmed",2,900,0.8996786491058926,0.811703052302278,0.8520063062604892,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_covid_political_s2/checkpoints/step_900.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",1,100,0.8842482095304068,0.7974631808489302,0.7988645579886455,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s1/checkpoints/step_100.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",1,2500,0.9830306405201852,0.9695243648514176,0.9696877534468775,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s1/checkpoints/step_2500.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",1,300,0.9362176653472352,0.861809280715472,0.8626317923763179,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s1/checkpoints/step_300.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",1,900,0.9806083752181813,0.951468387142703,0.9516296634225466,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s1/checkpoints/step_900.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2,100,0.8831289808395566,0.797062291460191,0.7983830089213301,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s2/checkpoints/step_100.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2,2500,0.9830168012009938,0.9693978706253896,0.9695610300081103,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s2/checkpoints/step_2500.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2,300,0.932941600502436,0.8561688271109433,0.8570432887266829,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s2/checkpoints/step_300.pt
election2020,"covid_political,ukr_rus_suspended,twibot20,facebook_page_reference,cora,pubmed",2,900,0.9807349320737474,0.9532952106409313,0.9534671532846716,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_election2020_s2/checkpoints/step_900.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",1,100,0.8025755096172346,0.16095665566532794,0.20944340387464705,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s1/checkpoints/step_100.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",1,2500,0.7847128720310592,0.168327110952676,0.20443935031170501,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s1/checkpoints/step_2500.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",1,300,0.7496698347614278,0.11413496714860427,0.17435911772105897,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s1/checkpoints/step_300.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",1,900,0.759744709505253,0.13458347503443077,0.17605509118186985,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s1/checkpoints/step_900.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",2,100,0.800156640702517,0.16218796035640046,0.21150280021991744,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s2/checkpoints/step_100.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",2,2500,0.7861875143061289,0.16540168334696354,0.20083307707360712,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s2/checkpoints/step_2500.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",2,300,0.74882305843303,0.11834375659604689,0.17839404359210906,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s2/checkpoints/step_300.pt
facebook_page_reference,"covid_political,ukr_rus_suspended,election2020,twibot20,cora,pubmed",2,900,0.756149280895872,0.1326868819799695,0.17295201886071584,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_facebook_page_reference_s2/checkpoints/step_900.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",1,100,0.8722818379097603,0.7264902073383421,0.7339868949052675,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s1/checkpoints/step_100.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",1,2500,0.8510674760920406,0.7009267215125644,0.6989383857367806,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s1/checkpoints/step_2500.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",1,300,0.7896574179802242,0.606684531796793,0.6099456494133184,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s1/checkpoints/step_300.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",1,900,0.8056000893827718,0.619845083064558,0.6193427134657388,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s1/checkpoints/step_900.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",2,100,0.8812171848275342,0.7556427713170354,0.7593843653172144,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s2/checkpoints/step_100.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",2,2500,0.8502761401022835,0.696165935449736,0.6928937877787372,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s2/checkpoints/step_2500.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",2,300,0.7909528817591424,0.6036044177444012,0.60826941636613,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s2/checkpoints/step_300.pt
pubmed,"covid_political,ukr_rus_suspended,election2020,twibot20,facebook_page_reference,cora",2,900,0.8061171114824256,0.6257645623699695,0.6236602834357698,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_pubmed_s2/checkpoints/step_900.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",1,100,0.49887079763128495,0.4935630575089486,0.49932237845163474,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s1/checkpoints/step_100.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",1,2500,0.5619556145521373,0.5334699382628564,0.5335422666440793,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s1/checkpoints/step_2500.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",1,300,0.5204002752902408,0.5159760825409454,0.5169405387091309,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s1/checkpoints/step_300.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",1,900,0.5615322454500907,0.5277690363406642,0.5277824834829747,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s1/checkpoints/step_900.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",2,100,0.48989193546562587,0.4851840605098097,0.49093681179061494,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s2/checkpoints/step_100.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",2,2500,0.5584499590312825,0.5236055831747886,0.5236320514992376,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s2/checkpoints/step_2500.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",2,300,0.5104958402728034,0.5059059036078255,0.5089784855158394,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s2/checkpoints/step_300.pt
twibot20,"covid_political,ukr_rus_suspended,election2020,facebook_page_reference,cora,pubmed",2,900,0.5507364205865385,0.521316639037641,0.521345078773505,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_twibot20_s2/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",1,100,0.5261406456098505,0.5190298343284353,0.5427877627707469,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s1/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",1,2500,0.49769063957986437,0.5023504338084214,0.5216243043000461,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s1/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",1,300,0.48747874822005277,0.4990990403021669,0.5130277570987982,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s1/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",1,900,0.49979213291755503,0.5003063154103726,0.5076039561841965,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s1/checkpoints/step_900.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",2,100,0.5124151298931701,0.5053628848749279,0.5086497217200184,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s2/checkpoints/step_100.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",2,2500,0.4951394045437343,0.4987832504009244,0.5157396575560991,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s2/checkpoints/step_2500.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",2,300,0.4834168158628103,0.4939284735495485,0.50175475911943,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s2/checkpoints/step_300.pt
ukr_rus_suspended,"covid_political,election2020,twibot20,facebook_page_reference,cora,pubmed",2,900,0.49606264822428753,0.4964894529899285,0.500354496791804,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/loo_ukr_rus_suspended_s2/checkpoints/step_900.pt
cora,cora,1,100,0.9495957124136106,0.7242318882562938,0.7528430629264594,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s1/checkpoints/step_100.pt
cora,cora,1,2500,0.9418108726069894,0.7122075752197989,0.7179681576952237,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s1/checkpoints/step_2500.pt
cora,cora,1,300,0.9664540886662706,0.7733713308008208,0.7843062926459439,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s1/checkpoints/step_300.pt
cora,cora,1,900,0.959680997033236,0.761973858091095,0.7680060652009097,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s1/checkpoints/step_900.pt
cora,cora,2,100,0.9522594328959713,0.7254543962951485,0.7532221379833207,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s2/checkpoints/step_100.pt
cora,cora,2,2500,0.9428080781845926,0.7268157238339442,0.7282031842304776,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s2/checkpoints/step_2500.pt
cora,cora,2,300,0.9652251615883971,0.7667512622700837,0.7793783169067475,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s2/checkpoints/step_300.pt
cora,cora,2,900,0.9575889987343805,0.754820738692686,0.759666413949962,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_cora_s2/checkpoints/step_900.pt
covid_political,covid_political,1,100,0.9274566314216857,0.8346334373491471,0.8680135279458883,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s1/checkpoints/step_100.pt
covid_political,covid_political,1,2500,0.9013312409808092,0.7537715068038574,0.7848370035091288,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s1/checkpoints/step_2500.pt
covid_political,covid_political,1,300,0.9197170595869789,0.78641444931231,0.818364440827951,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s1/checkpoints/step_300.pt
covid_political,covid_political,1,900,0.9082219600340795,0.7659298117891169,0.7975258098967604,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s1/checkpoints/step_900.pt
covid_political,covid_political,2,100,0.9254988527262545,0.8159934906132507,0.8491837461221584,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s2/checkpoints/step_100.pt
covid_political,covid_political,2,2500,0.905315027031274,0.7582510746009785,0.7891852718303413,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s2/checkpoints/step_2500.pt
covid_political,covid_political,2,300,0.9192017112614721,0.7852749791894136,0.8172583023953619,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s2/checkpoints/step_300.pt
covid_political,covid_political,2,900,0.9111261883480254,0.790485638750327,0.8251538422417739,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_covid_political_s2/checkpoints/step_900.pt
election2020,election2020,1,100,0.9824766432493851,0.9635968305451926,0.9637697688564477,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s1/checkpoints/step_100.pt
election2020,election2020,1,2500,0.9710526315789474,0.9277809034839054,0.9288194444444444,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s1/checkpoints/step_2500.pt
election2020,election2020,1,300,0.9744077409109905,0.9491892080118535,0.9495640713706407,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s1/checkpoints/step_300.pt
election2020,election2020,1,900,0.9707308620772249,0.9295014254359856,0.9303781427412814,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s1/checkpoints/step_900.pt
election2020,election2020,2,100,0.9823021543682854,0.9627973292280463,0.9629714111922141,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s2/checkpoints/step_100.pt
election2020,election2020,2,2500,0.9715229755635965,0.9349013263493116,0.935662510137875,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s2/checkpoints/step_2500.pt
election2020,election2020,2,300,0.9734248278019497,0.9459263392403046,0.946345296025953,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s2/checkpoints/step_300.pt
election2020,election2020,2,900,0.9718802686121463,0.9333905569431244,0.9341798459042985,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_election2020_s2/checkpoints/step_900.pt
facebook_page_reference,facebook_page_reference,1,100,0.7964908463940985,0.1604332022375516,0.20734673338738083,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s1/checkpoints/step_100.pt
facebook_page_reference,facebook_page_reference,1,2500,0.7656348797553818,0.1852092350569192,0.20080512146711024,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s1/checkpoints/step_2500.pt
facebook_page_reference,facebook_page_reference,1,300,0.7965748345571699,0.18958355836955534,0.22663610187023006,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s1/checkpoints/step_300.pt
facebook_page_reference,facebook_page_reference,1,900,0.7804603444035821,0.19075114846173755,0.2172430180872774,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s1/checkpoints/step_900.pt
facebook_page_reference,facebook_page_reference,2,100,0.7940522968894843,0.15556359547584175,0.20402933474975074,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s2/checkpoints/step_100.pt
facebook_page_reference,facebook_page_reference,2,2500,0.7610170018077004,0.18269765679421346,0.1964160912470996,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s2/checkpoints/step_2500.pt
facebook_page_reference,facebook_page_reference,2,300,0.7934473041036416,0.18745173721478484,0.22477239477043787,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s2/checkpoints/step_300.pt
facebook_page_reference,facebook_page_reference,2,900,0.7806773492797384,0.1897337204089361,0.21570545972994884,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_facebook_page_reference_s2/checkpoints/step_900.pt
pubmed,pubmed,1,100,0.9256008635428462,0.7967586619307848,0.8081475085081525,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s1/checkpoints/step_100.pt
pubmed,pubmed,1,2500,0.8493968802545794,0.6959859689509872,0.7120942754101691,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s1/checkpoints/step_2500.pt
pubmed,pubmed,1,300,0.9244998917042996,0.7952667633521798,0.8068268400467313,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s1/checkpoints/step_300.pt
pubmed,pubmed,1,900,0.8834305697460682,0.7292908034440159,0.744755422359933,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s1/checkpoints/step_900.pt
pubmed,pubmed,2,100,0.9314300067064645,0.8050834587763834,0.8162239040991517,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s2/checkpoints/step_100.pt
pubmed,pubmed,2,2500,0.8503102017690827,0.6898161066420677,0.7072179610910754,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s2/checkpoints/step_2500.pt
pubmed,pubmed,2,300,0.9295899165979803,0.8112965045330149,0.8219637324122517,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s2/checkpoints/step_300.pt
pubmed,pubmed,2,900,0.8888769345455522,0.7410712519958906,0.7534413572408188,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_pubmed_s2/checkpoints/step_900.pt
twibot20,twibot20,1,100,0.4664274176145217,0.47277018317551867,0.4917838387260715,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s1/checkpoints/step_100.pt
twibot20,twibot20,1,2500,0.5477042382245216,0.5367467994341493,0.5481958326274775,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s1/checkpoints/step_2500.pt
twibot20,twibot20,1,300,0.5163245879799175,0.5060595200263605,0.5255802134507878,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s1/checkpoints/step_300.pt
twibot20,twibot20,1,900,0.5455474374188554,0.524201554711351,0.547348805692021,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s1/checkpoints/step_900.pt
twibot20,twibot20,2,100,0.46498039035393096,0.4743112807556387,0.49576486532271724,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s2/checkpoints/step_100.pt
twibot20,twibot20,2,2500,0.5433192899484545,0.5364666817101841,0.5481958326274775,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s2/checkpoints/step_2500.pt
twibot20,twibot20,2,300,0.505618720690181,0.49177526386456205,0.5114348636286634,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s2/checkpoints/step_300.pt
twibot20,twibot20,2,900,0.5473067789974612,0.5246232673405683,0.5470099949178384,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_twibot20_s2/checkpoints/step_900.pt
ukr_rus_suspended,ukr_rus_suspended,1,100,0.47583418435624697,0.4875538027608478,0.514498918784785,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s1/checkpoints/step_100.pt
ukr_rus_suspended,ukr_rus_suspended,1,2500,0.5128001242393284,0.5103703057623286,0.5375766599312276,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s1/checkpoints/step_2500.pt
ukr_rus_suspended,ukr_rus_suspended,1,300,0.47440528996648956,0.47894765180132515,0.539898613917544,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s1/checkpoints/step_300.pt
ukr_rus_suspended,ukr_rus_suspended,1,900,0.5033972462093822,0.5027703136805933,0.5414229501223013,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s1/checkpoints/step_900.pt
ukr_rus_suspended,ukr_rus_suspended,2,100,0.4807193864710121,0.492119680204699,0.5101563330851856,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s2/checkpoints/step_100.pt
ukr_rus_suspended,ukr_rus_suspended,2,2500,0.5142503241039529,0.5138284456908488,0.5361763976036017,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s1_s2/specialist_ukr_rus_suspended_s2/checkpoints/step_2500.pt
